,Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
5016,5161,Hyundai EON Era Plus,2017,310000,15000.0,East,Vermont,Burlington,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,N
5017,5162,Maruti Swift Dzire VDI,2014,500000,60000.0,East,Maine,Lewiston,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5018,5163,Maruti Alto K10 VXI AGS Optional,2017,350000,15500.0,East,Pennsylvania,York,Petrol,Individual,Automatic,First Owner,23.95 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
5019,5164,Honda Amaze S i-Dtech,2015,365000,120000.0,East,Ohio,Whitehall,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
5020,5165,Mitsubishi Lancer 2.0 GLd,2008,165000,120000.0,East,Ohio,Whitehall,Diesel,Individual,Manual,Third Owner,14.8 kmpl,1998 CC,68 bhp,"12.5@ 3,000(kgm@ rpm)",5,N
5021,5166,Tata Spacio Gold-10/6 Str BSII,2007,100000,120000.0,East,Ohio,Whitehall,Diesel,Individual,Manual,Third Owner,14.6 kmpl,2956 CC,63 bhp,"18@ 1,600-2,200(kgm@ rpm)",10,N
5022,5167,Mahindra Bolero SLX,2007,240000,80000.0,East,Ohio,Whitehall,Diesel,Individual,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,N
5023,5168,Mahindra Marazzo M2 BSIV,2019,925000,40000.0,East,Pennsylvania,Wilkes Barre,Diesel,Individual,Manual,First Owner,17.3 kmpl,1497 CC,121 bhp,300Nm@ 1750-2500rpm,7,N
5024,5169,Ford Figo Aspire 1.2 Ti-VCT Trend,2018,590000,15000.0,East,Pennsylvania,Wilkes Barre,Petrol,Individual,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm,5,N
5025,5170,Tata Aria Pride,2013,525000,110000.0,East,Pennsylvania,Wilkes Barre,Diesel,Individual,Manual,Second Owner,13.7 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7,N
5026,5171,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,720000,80000.0,East,Pennsylvania,Wilkes Barre,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,8,N
5027,5172,Renault Duster 110PS Diesel RxL AMT,2017,850000,50000.0,East,Pennsylvania,Wilkes Barre,Diesel,Individual,Automatic,First Owner,19.6 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm,5,N
5028,5173,Mahindra Scorpio VLS AT 2.2 mHAWK,2010,490000,110000.0,East,Ohio,Whitehall,Diesel,Individual,Automatic,First Owner,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,N
5029,5174,Honda Amaze S i-Dtech,2013,325000,100000.0,East,Ohio,Whitehall,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
5030,5175,Hyundai Verna CRDi 1.6 AT SX Option,2019,1200000,20000.0,East,Pennsylvania,York,Diesel,Individual,Automatic,First Owner,22.0 kmpl,1582 CC,126.2 bhp,259.87nm@ 1500-3000rpm,5,N
5031,5176,Mahindra Bolero 2011-2019 ZLX,2012,450000,135000.0,East,Pennsylvania,York,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
5032,5177,Tata Indigo CS LS (TDI) BS-III,2014,300000,50700.0,East,Pennsylvania,York,Diesel,Individual,Manual,First Owner,19.09 kmpl,1405 CC,69.01 bhp,135Nm@ 2500rpm,5,N
5033,5178,Volkswagen Polo Diesel Highline 1.2L,2013,365000,70000.0,East,Pennsylvania,York,Diesel,Individual,Manual,Second Owner,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5,N
5034,5179,Mercedes-Benz New C-Class 200 K AT,2007,500000,120000.0,East,Pennsylvania,Allentown,Petrol,Individual,Automatic,First Owner,11.7 kmpl,1796 CC,178 bhp,"24.5@ 3,500-4,500(kgm@ rpm)",5,N
5035,5180,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,900000,112000.0,East,Pennsylvania,Allentown,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8,N
5036,5181,Hyundai Grand i10 1.2 CRDi Sportz,2018,700000,35000.0,West,Oregon,West Linn,Diesel,Individual,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,N
5037,5182,Renault Duster 110PS Diesel RxZ,2017,880000,50000.0,West,Oregon,Tualatin,Diesel,Individual,Manual,First Owner,19.6 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm,5,N
5038,5183,Toyota Innova 2.5 GX (Diesel) 7 Seater,2014,700000,121000.0,West,Oregon,West Linn,Diesel,Individual,Manual,Third Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7,N
5039,5184,Mahindra Scorpio 2009-2014 SLE 7S BSIII,2009,380000,120000.0,East,Pennsylvania,Allentown,Diesel,Individual,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7,N
5040,5185,Toyota Corolla H2,2006,150000,90000.0,East,Pennsylvania,Allentown,Petrol,Individual,Manual,Third Owner,13.4 kmpl,1794 CC,125 bhp,"16.1@ 4,200(kgm@ rpm)",5,N
5041,5186,Maruti Zen Estilo LXI Green (CNG),2014,235000,70000.0,East,Pennsylvania,Allentown,CNG,Individual,Manual,Second Owner,26.3 km/kg,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
5042,5187,Renault KWID 1.0 RXT Optional,2018,320000,20000.0,East,Pennsylvania,Allentown,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,N
5043,5188,Renault Duster 85PS Diesel RxL,2015,550000,60000.0,West,Oregon,West Linn,Diesel,Individual,Manual,First Owner,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5,N
5044,5189,BMW 5 Series 520d Luxury Line,2016,3200000,40000.0,West,Oregon,West Linn,Diesel,Individual,Automatic,First Owner,18.12 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,N
5045,5190,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,440000.0,East,Pennsylvania,Altoona,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,7,N
5046,5191,Mahindra TUV 300 T6 Plus,2017,645000,60000.0,West,Oregon,West Linn,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,N
5047,5192,Maruti Wagon R VXI BS IV,2015,300000,110000.0,East,Pennsylvania,Allentown,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,N
5048,5193,Hyundai i20 Active 1.4,2016,580000,152000.0,East,Pennsylvania,Allentown,Diesel,Individual,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,219.66nm@ 1500-2750rpm,5,N
5049,5194,Hyundai i20 1.2 Asta,2011,220000,220000.0,East,Pennsylvania,Allentown,Petrol,Individual,Manual,Fourth & Above Owner,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,N
5050,5195,Mahindra Bolero 2011-2019 ZLX BSIII,2013,451000,70000.0,East,Pennsylvania,Altoona,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
5051,5196,Tata Nexon 1.2 Revotron XZ Plus,2018,850000,50000.0,East,Pennsylvania,Altoona,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm,5,N
5052,5197,Maruti Swift Dzire VDi,2011,300000,125000.0,South,Tennessee,Murfreesboro,Diesel,Individual,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,N
5053,5198,Ford Figo 1.2P Trend MT,2016,350000,60000.0,South,Tennessee,Murfreesboro,Petrol,Individual,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm,5,N
5054,5199,Maruti Eeco CNG HTR 5-STR,2014,300000,90000.0,South,Tennessee,Nashville,CNG,Individual,Manual,First Owner,21.94 km/kg,1196 CC,63 bhp,83Nm@ 3000rpm,5,N
5055,5200,Maruti Eeco CNG HTR 5-STR,2017,390000,30000.0,South,Tennessee,Nashville,CNG,Individual,Manual,First Owner,21.94 km/kg,1196 CC,63 bhp,83Nm@ 3000rpm,5,N
5056,5201,Toyota Innova 2.5 VX (Diesel) 8 Seater,2016,1200000,90000.0,South,Tennessee,Murfreesboro,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8,N
5057,5202,Volkswagen Ameo 1.2 MPI Comfortline,2017,550000,20000.0,South,Tennessee,Nashville,Petrol,Individual,Manual,First Owner,17.0 kmpl,1198 CC,73.75 bhp,110Nm@ 3750rpm,5,N
5058,5203,Maruti Swift VDI,2012,300000,110000.0,South,Tennessee,Nashville,Diesel,Individual,Manual,Third Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5059,5204,Volkswagen Vento Diesel Highline,2012,300000,150000.0,Central,Illinois,Alton,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5,N
5060,5205,Hyundai i20 1.4 CRDi Sportz,2012,350000,110000.0,Central,Illinois,Alton,Diesel,Individual,Manual,First Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5,N
5061,5206,Hyundai Creta 1.6 CRDi SX Option,2015,880000,120000.0,West,Washington,Anacortes,Diesel,Individual,Manual,Second Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,N
5062,5207,Hyundai Accent Executive CNG,2010,160000,120000.0,Central,Illinois,Alton,CNG,Individual,Manual,Second Owner,13.2 km/kg,1495 CC,93.7 bhp,124.5Nm@ 3500rpm,5,N
5063,5208,Tata Sumo GX,2012,250000,80000.0,East,New York,Watertown,Diesel,Individual,Manual,Fourth & Above Owner,15.3 kmpl,2956 CC,83.8 bhp,250Nm@ 1000-2000rpm,7,N
5064,5209,Hyundai i20 Active 1.4 SX,2016,660000,110000.0,East,New York,Watertown,Diesel,Individual,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,220Nm@ 1500-2750rpm,5,N
5065,5210,Tata Zest Revotron 1.2T XMS,2015,450000,40000.0,East,New York,Watertown,Petrol,Individual,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5,N
5066,5211,Volkswagen Polo GT TDI,2012,400000,110000.0,East,New York,Valley Stream,Diesel,Individual,Manual,Second Owner,19.7 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5,N
5067,5212,Mahindra Scorpio S7 120,2019,1300000,20000.0,East,New York,Watertown,Diesel,Individual,Manual,First Owner,16.36 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7,N
5068,5213,Ford Figo Diesel Celebration Edition,2013,229999,230000.0,East,New York,Watertown,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68.1 bhp,160Nm@ 2000rpm,5,N
5069,5214,Chevrolet Beat LT,2010,140000,60000.0,East,New York,Watertown,Petrol,Individual,Manual,First Owner,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5,N
5070,5215,Maruti Zen Estilo LXI BS IV,2012,195000,35000.0,East,New York,Watertown,Petrol,Individual,Manual,Second Owner,19.0 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
5071,5216,Hyundai i20 Active Base Petrol,2015,500000,45000.0,South,Arkansas,Rogers,Petrol,Individual,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5,N
5072,5217,Tata Nano Cx BSIII,2012,60000,45000.0,South,Arkansas,Rogers,Petrol,Individual,Manual,First Owner,25.4 kmpl,624 CC,38 bhp,51Nm@ 4000+/-500rpm,4,N
5073,5218,Tata Zest Revotron 1.2T XM,2016,400000,25000.0,South,Arkansas,Rogers,Petrol,Individual,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5,N
5074,5219,Hyundai i20 Magna 1.2,2014,400000,10000.0,East,New York,Long Beach,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,N
5075,5220,Maruti Wagon R VXI Optional,2018,380000,19000.0,East,New York,Long Beach,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,N
5076,5221,Maruti Baleno Delta 1.2,2019,579000,10000.0,West,Montana,Bozeman,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,N
5077,5222,Mahindra KUV 100 G80 K2,2019,400000,25000.0,East,New York,Long Beach,Petrol,Individual,Manual,First Owner,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6,N
5078,5223,Hyundai i10 Magna 1.2 iTech SE,2012,270000,30000.0,East,New York,Long Beach,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,N
5079,5224,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2014,500000,90000.0,West,Montana,Bozeman,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
5080,5225,Tata Tiago 1.2 Revotron XT,2017,475000,20000.0,East,New York,Lindenhurst,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,N
5081,5226,Nissan Terrano XL D Option,2018,850000,48000.0,East,New York,Lindenhurst,Diesel,Individual,Manual,First Owner,19.87 kmpl,1461 CC,83.14 bhp,200Nm@ 1750rpm,5,N
5082,5227,Mahindra Scorpio 2006-2009 VLX 2WD 7 Str BSIII,2009,475000,120000.0,East,New York,Lindenhurst,Diesel,Individual,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7,N
5083,5228,Maruti Swift Dzire Ldi BSIV,2012,370000,210000.0,West,Montana,Bozeman,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,N
5084,5229,Hyundai i10 Magna 1.1L,2010,187000,200400.0,Central,Michigan,Kalamazoo,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,N
5085,5230,Hyundai i10 Magna,2008,195000,110000.0,Central,Michigan,Kalamazoo,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,N
5086,5231,Tata Safari DICOR 2.2 LX 4x2,2014,459999,38000.0,Central,Michigan,Lansing,Diesel,Individual,Manual,First Owner,13.93 kmpl,2179 CC,138.03 bhp,320Nm@ 1700-2700rpm,7,N
5087,5232,Toyota Corolla AE,2004,135000,90000.0,Central,Michigan,Kentwood,Petrol,Individual,Manual,Second Owner,13.4 kmpl,1794 CC,125 bhp,"16.1@ 4,200(kgm@ rpm)",5,N
5088,5233,Maruti Ertiga SHVS ZDI Plus,2017,850000,43000.0,Central,Michigan,Lansing,Diesel,Individual,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7,N
5089,5234,Hyundai Santro Asta BSIV,2018,500000,25000.0,Central,Michigan,Lansing,Petrol,Individual,Manual,First Owner,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm,5,N
5090,5235,Maruti Wagon R VXI BS IV,2016,385000,26000.0,Central,Michigan,Kentwood,Petrol,Individual,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,N
5091,5236,Hyundai Verna CRDi SX,2006,135000,120000.0,Central,Michigan,Lansing,Diesel,Individual,Manual,Second Owner,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5,N
5092,5237,Maruti Alto LXi,2008,120000,70000.0,Central,Michigan,Kalamazoo,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
5093,5238,Honda Accord VTi-L MT,2006,200000,60000.0,Central,Michigan,Kalamazoo,Petrol,Individual,Manual,Third Owner,11.9 kmpl,2354 CC,144 bhp,"20@ 4,700(kgm@ rpm)",5,N
5094,5239,Tata New Safari 3L Dicor LX 4x2,2007,200000,120000.0,Central,Michigan,Kentwood,Diesel,Individual,Manual,Second Owner,13.93 kmpl,2956 CC,138.1 bhp,320Nm@ 1700-2700rpm,7,N
5095,5240,Maruti Ciaz ZXi,2016,700000,20000.0,Central,Michigan,Kentwood,Petrol,Individual,Manual,First Owner,20.73 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm,5,N
5096,5241,Tata Indigo CR4,2013,290000,25000.0,Central,Michigan,Kalamazoo,Diesel,Individual,Manual,First Owner,23.57 kmpl,1396 CC,70 bhp,140Nm@ 1800-3000rpm,5,N
5097,5242,Maruti Swift Dzire ZDI Plus,2017,725000,60000.0,Central,Michigan,Jackson,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,N
5098,5243,Tata Sumo EX 10/7 Str BSIII,2008,200000,80000.0,Central,Michigan,Lansing,Diesel,Individual,Manual,First Owner,12.2 kmpl,1948 CC,68 bhp,"115@ 2,500(kgm@ rpm)",10,N
5099,5244,Maruti Omni E MPI STD BS IV,2014,155000,80000.0,Central,Michigan,Lansing,Petrol,Individual,Manual,First Owner,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,8,N
5100,5245,Honda Amaze S i-VTEC,2019,690000,1303.0,Central,Michigan,Lansing,Petrol,Dealer,Manual,First Owner,17.8 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm,5,N
5101,5246,Audi Q5 35TDI Premium Plus,2018,3975000,31800.0,Central,Michigan,Jackson,Diesel,Dealer,Automatic,First Owner,17.01 kmpl,1968 CC,188 bhp,400nm@ 1750-3000rpm,5,N
5102,5247,Lexus ES 300h,2019,5150000,20000.0,South,Louisiana,Bossier City,Petrol,Dealer,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm,5,N
5103,5248,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000.0,South,Louisiana,Bossier City,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5,N
5104,5249,Jeep Wrangler 2016-2019 3.6 4X4,2017,4100000,17000.0,South,Louisiana,Bossier City,Petrol,Individual,Automatic,First Owner,9.5 kmpl,3604 CC,280 bhp,347Nm@ 4300rpm,5,N
5105,5250,Toyota Camry 2.5 Hybrid,2016,2000000,68089.0,South,Louisiana,Bossier City,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5,N
5106,5251,Honda Jazz VX,2016,550000,56494.0,South,Louisiana,Alexandria,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5,N
5107,5252,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328.0,South,Louisiana,Baton Rouge,Diesel,Trustmark Dealer,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7,N
5108,5253,BMW X4 M Sport X xDrive20d,2019,5400000,7500.0,South,Louisiana,Alexandria,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,N
5109,5254,BMW X4 M Sport X xDrive20d,2019,5500000,8500.0,South,Louisiana,Alexandria,Diesel,Dealer,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5,N
5110,5255,Honda Amaze V CVT Petrol BSIV,2019,779000,7032.0,South,Louisiana,Baton Rouge,Petrol,Trustmark Dealer,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5,N
5111,5256,Volvo V40 D3 R-Design,2018,2475000,2000.0,South,Louisiana,Baton Rouge,Diesel,Dealer,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5,N
5112,5257,Mercedes-Benz E-Class Exclusive E 200 BSIV,2019,5200000,17000.0,South,Louisiana,Baton Rouge,Petrol,Dealer,Automatic,First Owner,15.0 kmpl,1991 CC,194.4 bhp,300Nm@ 1600-4000rpm,5,N
5113,5258,Land Rover Discovery Sport TD4 SE,2019,4500000,21000.0,South,Louisiana,Baton Rouge,Diesel,Dealer,Automatic,First Owner,12.83 kmpl,1999 CC,148.31 bhp,382nm@ 1750-2250rpm,7,N
5114,5259,Mercedes-Benz S-Class S 350 CDI,2017,6000000,37000.0,South,Louisiana,Baton Rouge,Diesel,Dealer,Automatic,First Owner,13.5 kmpl,2987 CC,254.79 bhp,620Nm@ 1600-2400rpm,5,N
5115,5260,BMW 5 Series 520d Sport Line,2018,4000000,10000.0,West,California,Coachella,Diesel,Dealer,Automatic,First Owner,22.48 kmpl,1995 CC,187.74 bhp,400Nm@ 1750-2500rpm,5,N
5116,5261,Hyundai Venue SX Plus Turbo DCT BSIV,2019,1125000,3500.0,West,California,Coachella,Petrol,Dealer,Automatic,First Owner,18.15 kmpl,998 CC,118.35 bhp,171.6Nm@ 1500-4000rpm,5,N
5117,5262,Audi A4 35 TDI Premium Plus,2016,1898999,46000.0,West,California,Coachella,Diesel,Dealer,Automatic,First Owner,18.25 kmpl,1968 CC,187.74 bhp,400Nm@ 1750-3000rpm,5,N
5118,5263,Honda CR-V 2.4L 4WD AT AVN,2017,1650000,52000.0,East,New Jersey,Hopatcong,Petrol,Dealer,Automatic,First Owner,12.0 kmpl,2354 CC,187.4 bhp,226Nm@ 4400rpm,5,N
5119,5264,Maruti Swift VXI,2011,280000,20000.0,West,California,Coachella,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,N
5120,5265,Tata Tigor 1.2 Revotron XE,2019,450000,25000.0,West,California,Coachella,Petrol,Individual,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,N
5121,5266,Maruti Esteem LX - BSIII,2006,135000,70000.0,East,Massachusetts,Lexington,Petrol,Individual,Manual,Second Owner,15.9 kmpl,1298 CC,85 bhp,110Nm@ 4500rpm,5,N
5122,5267,Mahindra XUV500 W4,2014,650000,40000.0,East,Massachusetts,Gardner,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,N
5123,5268,Maruti Baleno Delta,2020,650000,7300.0,East,New Jersey,Parsippany,Petrol,Individual,Manual,First Owner,21.01 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,N
5124,5269,Maruti Ciaz 1.3 Sigma,2018,750000,25000.0,West,California,Menlo Park,Diesel,Individual,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
5125,5270,Maruti Alto LXi,2010,150000,100000.0,West,California,Sunnyvale,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
5126,5271,Mahindra KUV 100 mFALCON D75 K8,2017,500000,35000.0,West,California,Menlo Park,Diesel,Individual,Manual,First Owner,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm,6,N
5127,5273,Hyundai Verna 1.6 SX,2013,425000,80000.0,West,California,Sunnyvale,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,N
5128,5274,Hyundai i10 Magna,2010,260000,60000.0,West,California,Stockton,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,N
5129,5275,Volkswagen Polo 1.5 TDI Highline,2014,400000,110000.0,West,California,Stockton,Diesel,Individual,Manual,Second Owner,20.14 kmpl,1498 CC,88.8 bhp,230Nm@ 1500-2500rpm,5,N
5130,5276,Hyundai i20 2015-2017 Magna 1.4 CRDi,2017,575000,70000.0,West,California,Temecula,Diesel,Individual,Manual,Second Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,N
5131,5277,Hyundai Santro Xing GL,2008,175000,40000.0,West,California,Temecula,Petrol,Individual,Manual,First Owner,0.0 kmpl,1086 CC,62 bhp,96.1Nm@ 3000rpm,5,N
5132,5278,Maruti SX4 Green Vxi (CNG),2010,250000,90000.0,West,California,Sunnyvale,CNG,Individual,Manual,Second Owner,21.4 km/kg,1586 CC,103.3 bhp,145Nm@ 4100rpm,5,N
5133,5279,Volkswagen Polo GT TDI,2012,400000,95000.0,East,New Jersey,Colonia,Diesel,Individual,Manual,First Owner,19.7 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5,N
5134,5280,Mahindra Bolero SLX 2WD BSIII,2011,350000,200000.0,West,California,Menlo Park,Diesel,Individual,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,N
5135,5281,Maruti Swift VDI BSIV,2015,484999,30000.0,West,California,Sunnyvale,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5136,5282,Maruti Swift VDI BSIV,2015,484999,30000.0,East,New Jersey,Lodi,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5137,5283,Volkswagen CrossPolo 1.5 TDI,2013,350000,70000.0,East,Massachusetts,Reading,Diesel,Individual,Manual,Second Owner,20.14 kmpl,1498 CC,88.5 bhp,230Nm@ 1500-2500rpm,5,N
5138,5284,Toyota Fortuner 4x2 AT TRD Sportivo,2014,1400000,80000.0,East,Maine,Waterville,Diesel,Individual,Automatic,Second Owner,12.55 kmpl,2982 CC,168.7 bhp,360Nm@ 1400-3200rpm,7,N
5139,5285,Maruti Swift Dzire VDi,2012,250000,100000.0,East,Connecticut,Naugatuck,Diesel,Individual,Manual,Third Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,N
5140,5286,Maruti Swift Dzire ZDI Plus,2017,655000,70000.0,West,California,Sunnyvale,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,N
5141,5287,Honda Jazz 1.5 V i DTEC,2016,500000,30000.0,West,California,Sunnyvale,Diesel,Individual,Manual,First Owner,27.3 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
5142,5288,Chevrolet Beat LS,2016,300000,15000.0,East,New Jersey,Fords,Petrol,Individual,Manual,First Owner,18.6 kmpl,1199 CC,76.8 bhp,106.5Nm@ 4400rpm,5,N
